date,avgtempC,humidity,windspeedKmph,precipMM,visibility,pressure,cloudcover
2017-03-22,27,81.88,6.25,2.8,7.5,1009.88,26.5
2017-03-23,27,79.5,3.62,0.6,7.88,1009.88,28.9
2017-03-24,27,80.0,4.88,0.8,9.0,1010.25,44.1
2017-03-25,28,77.62,4.5,2.3,10.0,1010.12,23.4
2017-03-26,27,82.25,3.88,5.6,8.12,1011.0,44.0
2017-03-27,27,85.25,4.12,2.8,7.5,1011.25,55.9
2017-03-28,27,83.0,3.12,1.5,7.75,1011.25,49.8
2017-03-29,27,81.25,5.38,0.1,10.0,1011.25,32.4
2017-03-30,27,79.25,3.88,0.1,10.0,1012.12,57.4
2017-03-31,27,77.38,4.25,0.9,10.0,1011.88,50.5
2017-04-01,28,75.38,3.25,0.7,9.88,1010.62,34.5
2017-04-02,27,78.62,6.0,4.2,9.88,1010.62,36.0
2017-04-03,26,80.75,5.5,0.5,9.88,1011.5,47.2
2017-04-04,27,76.25,4.38,1.8,9.88,1010.88,30.8
2017-04-05,28,74.12,6.62,0.1,10.0,1009.12,29.0
2017-04-06,28,73.88,6.88,0.1,10.0,1008.38,29.9
2017-04-07,28,73.75,6.38,0.2,9.88,1008.88,19.9
2017-04-08,28,74.62,4.88,1.2999999999999998,9.75,1009.12,22.8
2017-04-09,28,75.25,4.75,1.1,9.88,1009.5,32.2
2017-04-10,28,79.88,5.75,1.5,9.88,1008.38,31.1
2017-04-11,28,77.62,6.0,0.30000000000000004,9.88,1008.38,34.0
2017-04-12,28,81.75,3.0,7.1,9.0,1009.38,55.0
2017-04-13,27,88.12,5.25,6.6,7.5,1010.25,72.6
2017-04-14,27,83.62,6.25,6.0,9.38,1009.88,39.9
2017-04-15,27,85.62,4.88,8.6,8.12,1009.0,39.6
2017-04-16,27,82.5,4.75,3.6,9.75,1009.88,57.0
2017-04-17,27,82.75,4.75,4.5,7.62,1010.0,58.2
2017-04-18,28,78.88,4.75,1.3,8.75,1010.12,24.8
2017-04-19,27,83.5,5.0,0.9000000000000001,8.75,1010.88,54.8
2017-04-20,28,76.38,4.12,0.0,10.0,1010.75,30.8
2017-04-21,27,84.5,4.0,5.5,9.38,1010.25,52.2
2017-04-22,27,81.38,5.75,0.8999999999999999,7.25,1010.88,47.0
2017-04-23,28,78.25,5.0,1.8,9.62,1010.62,31.0
2017-04-24,28,80.25,3.62,0.9,9.88,1010.38,31.9
2017-04-25,28,82.62,4.38,2.9000000000000004,8.75,1010.0,25.1
2017-04-26,27,81.12,4.5,3.9,9.75,1010.0,32.4
2017-04-27,27,79.12,4.38,5.1000000000000005,9.38,1010.38,28.2
2017-04-28,27,78.88,4.88,2.9,9.62,1010.62,33.8
2017-04-29,27,81.88,5.38,5.7,8.62,1011.0,53.9
2017-04-30,28,78.5,5.25,0.2,9.88,1010.88,43.0
2017-05-01,27,82.0,5.12,4.7,9.5,1010.25,27.1
2017-05-02,25,93.38,3.88,2.5,5.25,1011.25,64.6
2017-05-03,27,78.5,5.5,0.0,8.0,1010.75,19.4
2017-05-04,28,79.75,3.88,3.7,9.62,1010.38,25.5
2017-05-05,28,80.75,3.62,6.2,9.5,1011.38,50.2
2017-05-06,28,77.25,5.12,1.1,9.12,1011.62,39.4
2017-05-07,28,75.75,4.5,1.6,9.88,1011.38,29.9
2017-05-08,27,79.75,3.88,1.2,10.0,1010.25,30.2
2017-05-09,27,81.25,4.38,2.6,8.62,1008.75,17.9
2017-05-10,27,85.88,4.75,9.8,7.25,1009.0,28.9
2017-05-11,27,84.25,4.25,3.4,8.75,1010.0,35.4
2017-05-12,27,84.62,4.25,7.1,9.5,1009.25,44.5
2017-05-13,28,79.62,4.75,0.6000000000000001,9.75,1008.62,34.1
2017-05-14,28,79.5,5.62,0.0,10.0,1008.88,54.2
2017-05-15,28,78.88,5.62,0.0,9.0,1007.62,30.1
2017-05-16,28,83.75,5.38,4.6000000000000005,7.88,1007.88,25.0
2017-05-17,28,84.5,6.0,2.2,7.88,1008.12,31.9
2017-05-18,28,86.38,5.38,6.8,7.5,1008.88,44.2
2017-05-19,28,83.88,4.62,1.4,8.88,1008.88,26.5
2017-05-20,28,79.75,4.62,1.3,9.88,1008.12,18.9
2017-05-21,28,80.0,7.12,2.7,9.88,1007.25,27.4
2017-05-22,28,80.38,7.38,0.7,10.0,1008.12,33.1
2017-05-23,28,81.62,7.75,0.5,10.0,1008.62,34.5
2017-05-24,28,83.25,7.12,1.7,7.0,1008.75,39.9
2017-05-25,28,82.25,7.12,2.5,8.0,1008.25,44.6
2017-05-26,28,82.38,7.62,0.2,7.88,1008.12,35.0
2017-05-27,28,81.0,3.62,0.6,8.0,1008.0,52.4
2017-05-28,27,82.75,5.62,0.6,8.88,1008.0,50.4
2017-05-29,28,81.25,4.38,0.5,9.75,1008.5,35.8
2017-05-30,28,83.5,5.0,4.8,9.62,1009.25,29.2
2017-05-31,28,83.25,4.5,3.4,8.75,1009.38,49.0
2017-06-01,27,84.38,9.12,3.3000000000000003,9.62,1010.62,68.2
2017-06-02,25,85.88,10.38,5.4,8.62,1011.75,68.0
2017-06-03,27,76.38,7.5,0.8,8.88,1011.12,46.8
2017-06-04,28,77.5,8.62,0.0,9.0,1010.12,49.6
2017-06-05,28,75.75,8.62,0.0,10.0,1009.5,36.5
2017-06-06,28,75.5,7.12,0.0,9.0,1010.0,25.4
2017-06-07,28,77.62,4.38,0.2,7.88,1009.88,18.0
2017-06-08,28,80.0,4.5,0.6000000000000001,8.75,1009.62,22.2
2017-06-09,28,83.62,7.0,4.800000000000002,9.62,1009.25,27.8
2017-06-10,28,82.5,7.0,0.0,6.75,1009.62,40.1
2017-06-11,28,80.38,5.38,0.2,7.88,1010.38,19.2
2017-06-12,28,76.12,4.62,0.2,10.0,1010.38,61.2
2017-06-13,27,78.25,5.62,0.2,9.88,1011.0,49.8
2017-06-14,28,75.25,5.88,0.0,10.0,1010.5,35.0
2017-06-15,27,77.88,3.88,1.0,10.0,1010.5,33.6
2017-06-16,27,81.5,4.88,5.8000000000000025,9.25,1010.0,23.8
2017-06-17,27,82.88,5.62,4.1,9.5,1009.0,28.9
2017-06-18,27,79.88,8.25,0.4,9.0,1008.88,53.4
2017-06-19,27,80.38,6.25,0.0,9.0,1009.75,44.1
2017-06-20,27,77.0,4.12,0.0,10.0,1009.88,49.5
2017-06-21,27,79.62,4.88,1.1,9.88,1010.12,45.0
2017-06-22,28,75.75,5.12,0.1,10.0,1010.0,36.5
2017-06-23,27,82.38,4.0,1.0,9.0,1009.0,42.4
2017-06-24,27,77.62,5.62,0.0,9.0,1009.25,40.5
2017-06-25,28,74.12,4.25,0.30000000000000004,9.88,1009.38,28.9
2017-06-26,27,80.88,3.5,2.6,8.75,1010.0,26.8
2017-06-27,28,76.38,5.0,4.4,9.62,1010.38,28.0
2017-06-28,27,77.88,5.5,0.2,9.88,1010.25,30.6
2017-06-29,27,81.25,5.75,2.5,9.88,1009.75,28.8
2017-06-30,27,79.0,5.88,3.9,9.62,1009.88,22.9
2017-07-01,26,79.75,6.5,0.7,9.38,1009.38,55.8
2017-07-02,27,74.5,3.5,0.0,9.0,1009.38,37.2
2017-07-03,28,73.12,4.5,0.9,9.88,1009.88,14.9
2017-07-04,28,80.5,6.75,2.4,8.75,1010.0,18.4
2017-07-05,27,84.0,4.88,3.4,7.5,1010.75,41.5
2017-07-06,26,83.5,4.38,1.9,9.88,1011.25,50.9
2017-07-07,27,79.5,5.38,0.2,9.88,1010.0,24.6
2017-07-08,27,81.75,3.88,8.200000000000001,9.0,1010.5,30.1
2017-07-09,27,79.88,5.12,2.7,9.62,1010.88,59.1
2017-07-10,27,77.12,4.5,1.8,9.88,1010.38,34.9
2017-07-11,27,79.62,7.0,0.0,9.88,1010.5,61.9
2017-07-12,27,82.25,5.25,0.0,10.0,1010.88,46.0
2017-07-13,27,79.0,7.12,0.0,10.0,1010.25,72.6
2017-07-14,27,81.75,6.12,2.2,9.88,1009.25,63.5
2017-07-15,25,88.88,5.88,0.9,9.0,1009.75,65.5
2017-07-16,27,80.12,4.62,1.6,10.0,1009.12,50.2
2017-07-17,27,80.12,5.62,0.9,8.0,1009.0,43.4
2017-07-18,27,83.38,4.5,3.9,9.0,1011.5,74.5
2017-07-19,27,80.0,4.62,0.0,7.75,1010.62,51.8
2017-07-20,27,77.38,6.5,0.0,10.0,1010.12,20.0
2017-07-21,27,76.38,6.75,0.0,10.0,1010.75,14.2
2017-07-22,28,75.5,6.62,0.0,9.0,1010.38,15.4
2017-07-23,28,75.38,5.88,0.1,10.0,1010.12,17.1
2017-07-24,27,78.12,7.88,0.0,9.0,1009.0,23.0
2017-07-25,27,68.75,10.0,0.0,10.0,1008.5,8.9
2017-07-26,27,69.62,8.75,0.0,10.0,1008.62,6.0
2017-07-27,28,74.5,9.38,0.0,9.0,1009.5,9.4
2017-07-28,28,75.0,6.25,0.0,8.0,1010.5,31.0
2017-07-29,29,75.25,4.25,0.2,10.0,1010.12,37.2
2017-07-30,28,77.88,7.12,1.2,9.75,1009.12,27.8
2017-07-31,28,78.0,8.75,1.2,8.88,1009.12,26.2
2017-08-01,28,73.88,12.0,0.6,9.88,1010.62,22.6
2017-08-02,27,72.0,9.0,0.1,10.0,1010.5,29.0
2017-08-03,27,81.25,9.0,3.4,9.62,1009.5,29.9
2017-08-04,27,79.12,9.0,0.2,8.0,1008.5,36.4
2017-08-05,28,78.62,9.62,0.8,9.88,1009.0,26.6
2017-08-06,27,81.25,7.5,1.3,8.75,1009.12,32.6
2017-08-07,26,87.0,5.38,3.2,8.88,1010.38,62.0
2017-08-08,27,78.12,5.12,0.0,8.0,1011.12,40.1
2017-08-09,27,74.38,3.88,0.0,10.0,1010.75,36.4
2017-08-10,27,79.12,3.5,4.4,10.0,1010.12,45.6
2017-08-11,26,86.75,3.25,2.0,10.0,1010.12,61.1
2017-08-12,27,82.38,5.38,4.6,9.62,1010.0,42.1
2017-08-13,25,89.5,3.75,1.6,10.0,1010.88,71.9
2017-08-14,25,88.62,5.25,1.8,9.88,1010.88,55.6
2017-08-15,26,86.5,6.5,2.1,8.0,1010.25,41.0
2017-08-16,26,84.0,6.5,2.6,9.62,1009.38,54.5
2017-08-17,26,82.88,6.0,0.0,8.0,1009.5,63.8
2017-08-18,27,78.5,5.5,1.6,9.88,1009.62,57.0
2017-08-19,27,79.0,3.62,0.0,9.88,1010.0,50.5
2017-08-20,27,82.75,4.62,6.299999999999999,9.5,1008.88,42.2
2017-08-21,27,84.75,6.38,5.4,8.5,1008.12,26.5
2017-08-22,27,84.0,7.38,5.300000000000002,7.62,1009.12,51.1
2017-08-23,28,73.5,6.62,0.1,9.0,1008.88,35.2
2017-08-24,28,77.25,3.75,2.5,9.5,1008.62,41.6
2017-08-25,27,81.0,4.5,0.6,10.0,1009.0,79.0
2017-08-26,25,89.0,5.38,0.1,9.0,1008.38,67.6
2017-08-27,27,79.25,6.88,1.2,10.0,1007.88,57.4
2017-08-28,26,85.0,5.12,7.1000000000000005,8.62,1008.12,41.2
2017-08-29,25,89.88,2.5,7.3,9.5,1009.62,70.2
2017-08-30,26,84.25,3.38,2.0,8.88,1010.62,60.0
2017-08-31,26,83.38,7.12,3.0,9.75,1010.38,36.1
2017-09-01,27,76.88,7.5,0.0,10.0,1010.38,24.9
2017-09-02,27,80.88,5.38,1.8,9.88,1009.62,29.2
2017-09-03,27,85.0,6.5,9.1,8.12,1009.62,25.9
2017-09-04,26,85.75,5.25,5.1,9.62,1009.75,39.0
2017-09-05,27,84.38,4.12,8.299999999999999,8.5,1009.62,34.5
2017-09-06,27,84.0,3.25,8.7,8.12,1009.88,41.4
2017-09-07,27,83.5,3.75,6.1999999999999975,9.25,1009.5,30.5
2017-09-08,27,86.25,3.25,9.9,9.0,1009.75,38.2
2017-09-09,28,81.38,4.5,0.8,8.88,1008.88,29.4
2017-09-10,26,87.25,6.25,7.6,9.38,1009.5,58.4
2017-09-11,27,78.88,7.0,0.0,9.0,1009.88,62.0
2017-09-12,27,82.62,4.62,3.7,9.88,1010.38,50.2
2017-09-13,27,82.5,5.88,3.2,9.88,1010.38,43.4
2017-09-14,28,77.25,6.75,0.0,8.0,1009.12,27.4
2017-09-15,28,80.25,7.88,1.1,8.75,1008.5,28.5
2017-09-16,26,87.75,4.62,10.1,9.62,1010.0,51.8
2017-09-17,25,91.25,5.12,5.5,8.5,1012.12,75.6
2017-09-18,26,85.5,5.88,5.3,7.62,1012.5,56.0
2017-09-19,26,84.38,5.0,5.4,9.62,1011.0,35.9
2017-09-20,27,74.25,9.25,0.4,8.88,1010.12,14.6
2017-09-21,27,73.75,9.25,0.0,10.0,1009.75,18.1
2017-09-22,27,73.0,7.0,0.0,10.0,1009.88,44.2
2017-09-23,28,78.88,5.62,0.7,10.0,1010.25,65.0
2017-09-24,26,79.62,5.12,0.1,9.0,1010.38,71.0
2017-09-25,29,70.5,3.25,0.0,10.0,1009.0,35.5
2017-09-26,29,76.75,4.0,3.6,9.5,1009.12,34.6
2017-09-27,28,75.12,3.38,0.9,9.88,1010.0,39.5
2017-09-28,27,79.25,3.88,3.1,10.0,1010.38,54.2
2017-09-29,28,76.0,5.62,0.4,9.88,1010.25,37.8
2017-09-30,28,79.75,5.5,0.7,9.75,1010.75,21.5
2017-10-01,26,86.88,5.0,1.6,8.88,1010.88,65.1
2017-10-02,27,82.0,5.38,4.2,10.0,1009.5,62.4
2017-10-03,27,84.25,4.25,10.9,9.5,1009.12,51.9
2017-10-04,27,81.12,5.75,1.4,9.88,1010.12,44.0
2017-10-05,27,80.38,3.88,2.3,9.88,1009.5,40.2
2017-10-06,26,87.75,3.0,0.8999999999999999,10.0,1009.75,15.4
2017-10-07,27,84.25,6.0,8.8,9.62,1008.38,47.4
2017-10-08,27,84.12,3.75,5.9,8.62,1008.0,48.5
2017-10-09,27,81.25,4.75,5.0,9.5,1007.12,39.2
2017-10-10,28,78.5,5.88,0.0,10.0,1006.88,47.9
2017-10-11,28,79.38,4.88,3.3,9.75,1007.0,28.5
2017-10-12,27,83.12,2.75,5.6000000000000005,9.62,1008.25,55.4
2017-10-13,27,84.12,6.75,0.3,9.88,1008.25,33.8
2017-10-14,27,80.25,7.25,2.3,9.88,1008.12,29.8
2017-10-15,27,78.0,5.38,0.0,10.0,1008.38,22.5
2017-10-16,28,74.25,5.5,0.4,9.88,1009.62,38.4
2017-10-17,28,76.12,5.5,0.2,10.0,1009.38,49.8
2017-10-18,28,73.12,5.38,0.2,9.88,1009.62,16.5
2017-10-19,28,73.5,5.12,0.0,10.0,1010.5,19.4
2017-10-20,28,74.75,5.0,0.4,10.0,1011.88,10.6
2017-10-21,28,71.88,5.0,0.0,10.0,1011.38,6.0
2017-10-22,28,73.12,6.0,0.0,10.0,1010.62,13.2
2017-10-23,29,71.25,5.0,0.0,10.0,1010.75,18.6
2017-10-24,28,75.88,4.0,2.3,9.75,1012.0,17.8
2017-10-25,28,74.75,5.25,1.3,9.75,1011.75,31.2
2017-10-26,28,74.88,4.38,1.1,9.88,1011.25,23.4
2017-10-27,27,81.25,5.75,4.4,9.5,1010.0,42.9
2017-10-28,27,80.38,5.12,3.7,9.88,1009.75,55.9
2017-10-29,27,80.0,4.12,3.2,9.5,1010.0,36.6
2017-10-30,27,80.5,4.75,1.0,9.88,1009.25,38.2
2017-10-31,27,81.12,6.12,0.0,10.0,1009.0,52.9
2017-11-01,27,82.25,5.38,1.6,10.0,1008.88,69.8
2017-11-02,27,83.62,5.0,5.3,9.5,1007.62,49.1
2017-11-03,27,80.62,5.25,4.5,9.5,1006.88,40.1
2017-11-04,27,80.25,4.88,0.0,10.0,1007.0,41.6
2017-11-05,28,78.62,3.12,2.1,9.88,1007.62,54.6
2017-11-06,28,77.88,5.75,1.2,9.88,1007.0,35.6
2017-11-07,28,79.62,4.62,4.8,9.38,1007.88,38.0
2017-11-08,27,81.0,6.0,6.5,9.62,1007.75,42.4
2017-11-09,26,84.0,3.88,3.0,9.62,1008.25,57.5
2017-11-10,27,83.25,5.75,4.8,8.62,1008.62,62.0
2017-11-11,28,79.88,5.12,0.7,9.88,1008.75,27.5
2017-11-12,27,82.62,3.5,3.0,9.88,1008.75,60.5
2017-11-13,26,83.25,5.12,2.1,9.88,1008.38,59.4
2017-11-14,27,76.88,4.38,0.6,10.0,1008.88,42.8
2017-11-15,26,86.12,3.88,3.0,8.75,1009.5,64.0
2017-11-16,26,84.75,4.0,5.0,6.88,1009.12,64.2
2017-11-17,27,81.5,4.0,3.9,9.38,1008.38,20.9
2017-11-18,27,82.38,4.25,6.0,9.38,1008.25,22.6
2017-11-19,27,84.88,3.5,11.5,9.12,1008.5,39.9
2017-11-20,26,88.12,5.0,12.6,8.5,1009.25,59.1
2017-11-21,27,81.5,4.88,4.0,8.62,1008.5,33.6
2017-11-22,27,80.75,5.62,6.6,9.62,1006.62,30.4
2017-11-23,27,86.88,4.25,8.7,9.62,1006.62,56.1
2017-11-24,27,85.25,3.88,1.5,9.0,1007.5,65.0
2017-11-25,27,85.75,3.38,6.2,9.5,1008.12,55.8
2017-11-26,27,82.5,3.75,0.0,9.0,1007.88,76.9
2017-11-27,26,89.25,4.12,2.8,7.75,1006.62,56.1
2017-11-28,26,88.38,5.25,3.9,7.88,1006.62,60.5
2017-11-29,27,85.25,4.88,0.6,9.88,1007.38,42.0
2017-11-30,27,82.0,6.38,0.7,9.88,1006.88,44.1
2017-12-01,27,81.88,5.75,0.3,8.88,1007.38,42.2
2018-01-01,26,85.12,4.25,0.0,8.0,1007.12,36.6
2018-01-02,27,79.0,3.75,0.0,10.0,1007.5,53.4
2018-01-03,27,78.25,4.62,0.7,9.75,1007.62,27.5
2018-01-04,28,78.0,3.38,1.6,9.88,1008.0,37.0
2018-01-05,26,85.75,4.12,1.2000000000000002,7.75,1008.25,62.5
2018-01-06,25,89.25,3.0,7.000000000000001,6.25,1008.88,73.1
2018-01-07,27,80.38,5.12,1.0,8.0,1009.62,63.9
2018-01-08,27,82.5,5.75,4.6,9.5,1009.5,46.1
2018-01-09,26,84.88,5.5,5.7,9.38,1010.12,60.5
2018-01-10,26,84.62,5.5,3.1,9.62,1010.0,77.6
2018-01-11,25,87.0,6.12,0.0,10.0,1009.5,51.6
2018-01-12,25,90.38,8.62,4.8,9.62,1009.38,77.1
2018-01-13,25,90.12,5.25,4.4,6.62,1008.38,58.2
2018-01-14,25,91.38,11.38,0.0,8.0,1009.0,83.6
2018-01-15,25,89.0,9.5,2.2,9.0,1009.12,63.2
2018-01-16,26,85.12,7.62,0.0,8.0,1008.38,58.2
2018-01-17,26,84.62,8.0,1.7,7.75,1008.12,56.1
2018-01-18,26,88.75,7.38,2.4000000000000004,7.0,1008.0,59.5
2018-01-19,26,85.88,7.62,0.4,7.88,1008.25,45.9
2018-01-20,27,82.38,5.75,1.2,8.75,1008.25,36.0
2018-01-21,27,80.5,5.88,2.4,10.0,1007.38,35.2
2018-01-22,27,80.12,6.38,0.1,10.0,1007.12,27.0
2018-01-23,27,82.38,6.88,0.8,8.0,1006.88,39.0
2018-01-24,27,81.25,5.88,2.6,9.75,1006.75,40.8
2018-01-25,27,81.62,6.12,2.7,8.88,1006.5,56.9
2018-01-26,27,78.25,4.75,0.0,9.0,1006.62,43.1
2018-01-27,27,77.75,7.75,0.0,8.0,1007.12,30.8
2018-01-28,28,76.12,7.75,0.0,10.0,1007.88,24.9
2018-01-29,26,87.12,7.38,2.8,10.0,1009.25,58.8
2018-01-30,26,84.0,6.38,1.4,10.0,1009.5,56.6
2018-01-31,27,79.0,8.38,0.1,8.0,1009.5,28.0
2018-02-01,27,83.5,8.0,1.7000000000000002,9.75,1009.62,33.1
2018-02-02,26,88.38,5.88,9.8,7.25,1010.0,48.0
2018-02-03,25,89.62,8.62,9.1,7.25,1010.25,60.5
2018-02-04,25,89.75,8.88,9.3,6.25,1010.38,64.0
2018-02-05,25,90.5,9.25,8.1,7.5,1011.5,58.2
2018-02-06,25,90.5,10.12,6.7,8.5,1011.5,55.1
2018-02-07,26,82.38,9.38,1.3,7.88,1011.0,32.0
2018-02-08,26,79.25,9.75,0.2,9.88,1010.75,21.0
2018-02-09,26,77.12,7.5,0.0,9.0,1010.62,31.6
2018-02-10,26,76.75,9.38,0.0,8.0,1011.38,37.1
2018-02-11,26,75.38,8.38,0.0,10.0,1011.62,42.1
2018-02-12,27,74.5,9.0,0.0,10.0,1012.88,27.9
2018-02-13,27,73.38,8.62,0.0,10.0,1013.12,28.1
2018-02-14,27,80.0,8.5,2.2,9.88,1012.75,22.9
2018-02-15,27,80.25,10.25,0.4,7.75,1013.0,30.6
2018-02-16,27,76.12,8.75,0.0,9.0,1011.38,21.8
2018-02-17,27,74.75,6.5,0.0,9.0,1009.75,13.5
2018-02-18,27,75.12,5.5,0.0,10.0,1009.62,12.9
2018-02-19,28,76.0,5.75,0.5,9.88,1009.38,26.5
2018-02-20,27,82.12,6.25,3.2,8.62,1009.0,37.5
2018-02-21,28,75.38,4.5,0.6,9.0,1007.88,49.6
2018-02-22,27,84.25,5.12,0.6,9.88,1008.25,54.1
2018-02-23,26,82.12,3.88,0.0,10.0,1009.38,61.0
2018-02-24,25,89.5,3.75,0.1,10.0,1010.88,62.6
2018-02-25,26,84.38,4.12,1.8,10.0,1010.0,56.1
2018-02-26,26,85.5,4.0,6.9,7.62,1009.25,36.4
2018-02-27,26,85.12,4.0,3.7,8.5,1009.12,32.0
2018-02-28,27,85.62,5.12,4.1,7.5,1008.88,35.1
2018-03-01,27,82.38,4.0,3.7,8.62,1008.88,29.8
2018-03-02,28,79.25,4.38,0.4,9.88,1008.62,32.8
2018-03-03,27,81.62,4.0,2.5,9.88,1008.25,33.0
2018-03-04,27,84.5,5.0,7.9,9.5,1008.62,39.9
2018-03-05,27,84.62,3.25,3.2,8.5,1008.88,31.1
2018-03-06,27,86.75,4.0,7.1999999999999975,8.5,1009.0,43.5
2018-03-07,26,86.12,4.62,2.7,8.88,1009.12,63.6
2018-03-08,26,82.62,5.0,5.0,8.5,1009.12,53.5
2018-03-09,26,83.0,5.75,0.0,8.0,1008.88,30.6
2018-03-10,27,84.12,6.25,4.8,7.62,1008.62,34.6
2018-03-11,27,83.12,6.25,4.1,9.38,1009.25,40.4
2018-03-12,26,90.62,6.0,12.5,8.12,1009.62,65.6
2018-03-13,25,91.75,3.88,3.0,5.25,1010.75,83.2
2018-03-14,26,85.5,3.75,6.0,6.88,1009.88,43.4
2018-03-15,27,82.75,3.5,3.0,8.5,1010.38,30.1
2018-03-16,27,79.12,4.38,0.5,9.88,1010.5,29.6
2018-03-17,28,77.62,4.88,0.0,8.0,1009.62,15.5
2018-03-18,27,83.12,4.75,3.9,7.62,1010.25,23.2
2018-03-19,27,86.0,4.25,3.9,7.5,1009.88,34.5
2018-03-20,28,80.12,3.75,0.2,8.0,1009.5,35.2
2018-03-21,27,85.62,7.12,5.6,7.5,1008.5,34.5
2018-03-22,27,79.12,5.75,0.2,7.88,1008.12,28.5
2018-03-23,27,82.5,5.5,6.8000000000000025,9.5,1008.12,36.4
2018-03-24,27,83.12,3.75,3.6,9.5,1010.0,41.2
2018-03-25,26,85.12,4.12,2.3,9.0,1011.62,69.1
2018-03-26,27,77.25,4.88,0.1,8.0,1011.12,47.4
2018-03-27,26,81.62,5.0,2.8,9.62,1010.5,34.0
2018-03-28,27,82.12,4.38,5.5,9.5,1010.38,48.5
2018-03-29,26,87.62,4.88,7.0,8.5,1010.0,43.1
2018-03-30,27,85.75,6.12,4.0,8.5,1009.62,26.1
2018-03-31,27,78.38,6.38,0.0,9.0,1009.5,24.0
2018-04-01,27,77.88,7.0,0.4,9.75,1008.88,13.2
2018-04-02,27,76.88,6.75,0.0,9.0,1009.5,12.9
2018-04-03,27,75.88,5.0,0.0,10.0,1009.88,10.6
2018-04-04,27,79.25,4.38,1.1,8.75,1009.25,30.4
2018-04-05,27,85.25,4.25,6.7,9.5,1008.0,34.9
2018-04-06,27,85.62,4.75,8.4,9.25,1008.75,34.5
2018-04-07,27,83.0,5.75,3.0,8.62,1009.25,32.5
2018-04-08,27,77.25,5.0,0.5,9.0,1009.25,32.4
2018-04-09,27,80.62,5.0,4.7,8.5,1009.88,29.1
2018-04-10,28,79.12,5.38,1.0,9.75,1009.25,29.8
2018-04-11,27,84.75,5.0,9.0,9.0,1008.88,32.0
2018-04-12,27,84.75,4.5,7.1,7.62,1008.12,38.9
2018-04-13,27,86.12,3.12,6.6,9.5,1008.75,44.6
2018-04-14,27,85.62,4.75,9.9,9.38,1007.75,31.9
2018-04-15,26,88.62,5.38,9.1,8.12,1008.12,33.8
2018-04-16,26,87.0,4.0,5.6999999999999975,9.5,1009.75,65.6
2018-04-17,27,82.38,5.0,2.1,8.88,1010.25,38.5
2018-04-18,27,80.0,3.25,0.3,9.88,1010.0,37.5
2018-04-19,27,82.12,3.62,5.4,9.38,1009.0,38.2
2018-04-20,28,82.0,4.12,5.6,8.5,1009.0,24.9
2018-04-21,27,83.62,2.75,1.1,9.75,1009.25,37.5
2018-04-22,27,83.88,5.25,9.7,9.12,1008.25,30.2
2018-04-23,27,82.5,4.0,3.8,9.75,1008.5,34.0
2018-04-24,28,78.25,4.25,1.3,10.0,1008.75,42.5
2018-04-25,26,88.38,3.88,7.0,9.5,1010.0,62.2
2018-04-26,27,81.0,6.38,0.6,7.0,1009.38,58.9
2018-04-27,28,79.5,5.0,0.6000000000000001,9.75,1010.0,36.8
2018-04-28,27,86.12,5.62,2.6,9.88,1010.75,49.2
2018-04-29,28,74.62,6.38,0.0,9.0,1010.0,52.2
2018-04-30,28,75.12,4.5,0.9,10.0,1010.0,29.2
2018-05-01,27,82.62,4.0,6.0,9.38,1010.12,27.2
2018-05-02,28,81.38,3.5,3.0,9.62,1011.25,22.0
2018-05-03,27,83.12,4.12,4.9,9.38,1011.0,25.5
2018-05-04,27,77.5,5.38,0.1,9.0,1010.88,16.8
2018-05-05,28,73.62,5.12,0.0,10.0,1011.38,15.1
2018-05-06,29,74.75,4.75,0.3,10.0,1011.12,32.2
2018-05-07,26,89.38,3.75,7.1,8.75,1010.75,50.2
2018-05-08,26,83.5,3.75,0.5,7.88,1010.62,45.0
2018-05-09,28,78.12,3.88,2.4000000000000004,9.75,1010.38,25.9
2018-05-10,27,85.25,2.5,7.3,9.25,1010.75,27.4
2018-05-11,27,79.38,3.12,2.3,9.62,1009.88,27.6
2018-05-12,27,83.62,4.5,7.3,9.25,1009.75,31.9
2018-05-13,27,79.5,4.88,1.3,8.0,1009.38,27.2
2018-05-14,27,84.12,3.62,5.7,8.62,1008.88,39.1
2018-05-15,27,82.5,3.75,14.8,9.12,1008.25,64.8
2018-05-16,28,81.88,3.75,2.1,9.88,1007.62,56.1
2018-05-17,27,85.25,3.12,1.8,9.0,1007.88,74.2
2018-05-18,27,85.38,4.25,6.9,9.62,1007.12,52.1
2018-05-19,27,87.25,4.12,2.8,10.0,1007.38,76.2
2018-05-20,27,80.12,4.25,0.1,8.0,1008.12,63.2
2018-05-21,27,80.88,4.25,4.2,8.62,1008.38,29.4
2018-05-22,28,81.75,4.25,1.5,9.62,1007.62,32.4
2018-05-23,26,90.38,5.0,1.0,8.88,1008.38,47.9
2018-05-24,26,88.25,3.25,6.2,9.38,1008.5,42.5
2018-05-25,27,86.62,3.5,0.0,9.0,1008.0,33.1
2018-05-26,27,85.38,4.38,7.3,8.5,1008.25,30.9
2018-05-27,27,88.75,5.12,10.5,9.25,1009.0,42.0
2018-05-28,25,91.88,2.38,5.2,8.5,1010.0,77.6
2018-05-29,27,83.62,4.38,2.6,7.88,1008.88,42.8
2018-05-30,26,90.62,2.5,1.7,9.0,1009.5,69.0
2018-05-31,26,87.12,3.5,2.7,7.88,1010.12,66.9
